GRID_ID,2020,2025,2030,2035,2040,2045,2050
1132,0.53,0.53,0.53,0.53,0.53,0.53,0.3
1133,0.23,0.23,0.23,0.23,0.23,0.23,0
1134,0.811,1.01,1.271,1.444,1.629,1.7,1.706
1139,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1140,0.9,0.9,0.9,0.9,0.9,0.9,0.9
1142,0.53,0.53,0.53,1.187,1.25,1.254,1.223
1150,0.23,0.23,0.23,0.23,0.23,0.23,0
1155,0.974,1.087,1.258,1.393,1.492,1.498,1.45
1156,0.6,0.6,0.6,0.6,0.6,0.6,0.6
1157,0.98,0.98,0.98,0.98,0.98,0.98,0.75
1158,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1159,0.46,0.46,0.46,0.23,0.23,0.23,0
1165,0.23,0.23,0.23,0.23,0.23,0.23,0
1167,0.7,0.7,0.7,0.7,0.7,0.7,0.7
1168,0.4,0.4,0.4,0.4,0.4,0.4,0.4
1169,1.502,1.623,1.805,1.969,2.14,2.187,2.165
1172,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1173,0.9,0.9,0.9,0.9,0.9,0.9,0.9
1184,0.4,0.4,0.4,0.4,0.4,0.4,0.4
1185,0,1.263,1.473,1.665,1.847,1.895,1.872
1190,0.2,0,0,0,0,0,0
1194,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1195,0.93,0.93,0.93,0.93,0.7,0.7,0.7
1196,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1197,0,0,0,0.805,1.024,0,0
1204,0.91,1.037,1.217,1.382,1.559,1.627,1.634
1211,1.728,1.82,1.979,2.107,2.235,2.243,2.18
1212,1.6,1.6,1.6,1.6,1.6,1.6,1.6
1213,1.38,1.38,1.38,1.15,1.15,1.15,1.15
1214,1.68,1.68,1.68,1.45,1.45,1.45,1.45
1215,0.85,0.85,0.85,0.85,0.85,0.85,0.85
1229,0.35,0.35,0.35,0.35,0.793,0.857,0.871
1233,1.703,1.837,1.258,1.342,1.438,1.444,0
1234,0.6,0.6,0.6,0.6,0.6,0.6,0.6
1235,0.91,0.91,0.91,0.91,0.68,0.68,0.45
1236,0.98,0.98,0.98,0.98,0.98,0.98,0.75
1237,1.487,1.557,1.681,1.78,1.88,1.886,1.837
1238,0,0,0,1.155,1.237,1.242,1.202
1239,0.23,0.23,0.23,0,0.912,1.022,1.092
1253,0.35,0.885,1.17,1.439,1.72,1.827,1.835
1255,0.8,0.8,1.332,1.506,1.695,1.766,1.724
1256,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1258,3.087,3.231,3.483,3.685,3.888,3.9,3.571
1259,0.53,0.53,0.53,0.53,0.53,0.53,0.3
1260,0.76,0.809,0.894,0.962,1.03,1.034,1.001
1269,0.35,0.35,0.831,1.013,1.207,1.33,1.401
1274,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1275,0.88,0.68,0.68,0.68,0.68,0.68,0.45
1294,0.35,0.35,0.813,1.001,1.185,1.282,1.329
1297,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1298,0.6,0.6,0.6,0.6,0.6,0.6,0.6
1327,0.35,0.796,0.761,0.819,0.877,0.88,0.852
1328,0.35,0.35,0.35,0.35,0.35,0.723,0.35
1329,1.009,1.073,1.186,1.276,1.367,1.372,1.328
1330,0.35,0.35,0.35,0.749,0.803,0.806,0.78
1331,0.35,0.35,0.744,1.009,1.26,1.415,1.406
1338,0.94,1.124,1.335,1.514,1.706,1.774,1.775
1339,0.35,0.35,0.735,0.916,1.116,1.226,1.289
1350,1.01,1.18,1.42,1.633,1.862,1.966,1.958
1351,0,0,0,1.587,1.817,1.926,1.944
1352,0.35,0.35,0.713,1.01,1.272,1.397,1.352
1355,0.35,0.35,0.702,0.917,1.155,1.298,1.389
1358,0.783,0.833,0.921,0.991,1.061,1.066,1.031
1368,0.35,0.35,0.35,0.77,0.856,0.888,0.888
1370,0.997,1.167,1.406,1.635,1.829,1.911,1.922
1371,0.822,0.874,0.966,1.039,1.113,1.118,1.082
1377,0.225,0.225,0.634,0,0,0,0
1378,0.35,0.35,0.35,0,0,0,0
1388,1.073,1.212,1.417,1.574,1.729,1.767,1.74
1393,0,0,0,1.838,1.993,2.02,1.974
1411,1.063,1.133,1.255,1.35,1.446,1.451,1.403
1412,0.847,0.907,1.006,1.083,1.162,1.167,1.129
1413,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1416,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1421,0.818,0.87,0.961,1.034,1.108,1.112,1.076
1422,0.3,1.286,1.389,1.472,1.556,1.561,1.52
1423,1.165,1.373,1.608,1.792,1.986,2.052,2.043
1428,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1430,0.225,0.225,0.599,0.808,1.04,1.18,1.273
1444,0.832,0.885,0.978,1.052,1.127,1.131,1.095
1448,0,0,0,1.835,2.006,2.045,2.008
1450,0,0,0,1.798,1.926,1.934,1.871
1452,0,0,0,1.833,2.02,2.071,2.046
1453,0.35,0.865,1.079,1.284,1.509,1.609,1.648
1454,0.35,0.35,0.35,0.934,1.178,1.306,1.382
1455,0,0,1.079,1.345,1.638,1.778,1.808
1471,0.35,0.35,0.35,0.763,0.821,0.824,0.797
1472,0.68,0.68,0.68,0.68,0.68,0.68,0.45
1477,0,1.214,1.425,1.596,1.777,1.847,1.847
1501,2.081,2.176,2.342,2.474,2.607,2.615,2.55
1502,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1503,0,0,0,0,0.802,0.881,0.926
1508,0.2,0,0,0,0,0,0
1512,0.35,0.35,0.83,1.02,1.229,1.358,1.435
1513,0.46,0.46,0.46,0.46,0.46,0.46,0
1533,0.35,0.35,0.796,0.879,0.965,0.992,0.982
1534,0.23,0.23,0.23,0.23,0.23,0.23,0
1538,0.23,0.23,0.23,0.23,0,0,0
1544,0.91,1.014,1.172,1.35,1.541,1.637,1.671
1546,0.23,0.23,0.23,0.23,0.23,0.23,0
1566,1.151,1.205,1.3,1.376,1.453,1.458,1.42
1567,1.204,1.299,1.446,1.581,1.691,1.696,1.651
1568,0.2,0,0,0,0,0,0
1569,0.83,0.83,0.83,0.83,0.83,0.83,0.6
1570,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1571,0.9,0.9,0.9,0.9,0.9,0.9,0.9
1572,0.25,0.25,0.25,0.25,0.25,0.25,0.25
1573,0.23,0.23,0.23,0.23,0.23,0.23,0
1575,0,0,0,0.79,0.964,1.11,1.211
1576,0.23,0.23,0.23,0.23,0,0,0
1578,0.977,1.232,1.534,1.752,1.986,2.093,2.122
1579,0,0,0,1.544,1.717,1.776,1.768
1580,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1581,0.35,0.35,0.35,0.35,0.848,0.986,1.083
1596,0.35,0.35,0.821,0.954,1.098,1.176,1.21
1597,0.35,0.35,0.768,0.901,1.046,1.115,1.141
1600,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1601,0.35,0.35,0.35,0.35,0.702,0.704,0.35
1602,0.35,0.35,0.75,0.836,0.895,0.899,0.87
1604,1.203,1.251,1.334,1.4,1.467,1.471,0.979
1605,0.708,0.795,0.878,0.945,1.012,1.016,0.984
1606,1.687,1.775,1.93,2.054,2.179,2.186,2.125
1607,1.36,1.36,1.36,1.36,1.36,1.36,0.9
1609,0.225,0.225,0.225,0.487,0.647,0.803,0.925
1610,0.53,0.53,0.53,0.53,0.53,0.53,0.53
1612,0,0,1.606,1.917,2.224,2.325,2.249
1614,0.7,0.7,0.7,0.7,0.7,0.7,0.7
1615,0.35,0.737,0.894,1.088,1.3,1.424,1.493
1616,0.225,0.225,0.225,0.225,0.52,0.652,0.757
1632,0.88,0.88,0.88,0.88,0.65,0.65,0.65
1634,1.299,1.348,1.434,1.503,1.572,1.576,1.312
1635,1.176,1.314,1.502,1.668,1.845,1.916,1.695
1644,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1645,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1646,0.3,0.3,0.65,0.65,0.65,0.65,0.65
1654,0.35,0.35,0.35,0.35,0.35,0.701,0.791
1655,0.35,0.35,0.35,0.35,0.828,0.936,1.007
1656,0.35,0.35,0.717,0.828,0.949,0,0
1662,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1663,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1664,0.75,0.75,0.75,0.75,0.75,0.75,0.75
1665,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1666,0.3,0.3,0.3,1.502,1.709,1.797,1.828
1667,0.85,0.85,0.85,0.85,0.85,0.85,0.85
1668,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1669,0.6,0.6,0.6,0.6,0.6,0.6,0.6
1679,0.704,0.749,0.827,0.89,0.953,0.957,0.926
1681,0.994,1.151,1.356,1.542,1.741,1.829,1.849
1683,1,1.212,1.452,1.643,1.791,1.798,1.74
1686,0.23,0.23,0.23,1.844,1.814,1.905,1.925
1690,0,0,0,0,1.637,1.695,1.689
1691,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1692,0.6,0.6,0.6,0.6,0.6,0.6,0.6
1695,0.6,0.6,0.6,2.023,2.195,2.267,2.277
1698,0,0,0,0,0.769,0.888,0.971
1700,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1702,0.35,0.35,0.758,0.952,1.165,1.271,1.328
1703,0.764,0.812,0.898,0.966,1.035,1.039,1.005
1704,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1706,0.992,1.112,1.291,1.429,1.567,1.604,1.582
1707,0.77,0.952,1.149,1.323,1.511,1.602,1.633
1709,0.958,1.076,1.23,1.127,1.262,1.309,1.308
1710,1.389,1.549,1.743,1.917,2.102,2.16,2.148
1713,1.185,1.412,1.716,1.999,2.304,2.384,2.375
1717,0.46,0.46,0.46,0.46,1.177,1.252,1.279
1718,0,0,0,0,0.802,0.918,0
1722,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1723,0,0,0,0,0.884,1.02,0
1725,0,1.378,1.643,1.879,2.132,2.245,2.251
1726,0.966,1.105,1.307,1.491,1.687,1.757,1.76
1729,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1730,0.23,0.23,0.23,0.23,0.23,0.23,0.23
1732,0.35,0.834,1.155,1.396,1.63,1.735,1.774
1733,0.71,0.853,1.052,1.231,1.425,1.506,1.531
1734,0.46,0.46,0.46,1.186,1.007,1.011,0.985
1739,1.158,1.319,1.553,1.79,2.046,2.154,2.18
1740,0.35,0.35,0.35,0.35,0.707,0.71,0.35
1743,1.782,1.897,2.037,1.69,1.81,1.849,1.842
1744,0.23,0,0,0,0,0,0
1745,1.211,1.274,1.384,1.471,1.56,1.565,1.292
1752,1.169,1.246,1.368,1.477,1.591,1.621,1.603
1753,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1755,0.65,0.65,0.65,0.65,1.032,1.035,1.011
1756,0.58,0.58,0.58,0.35,0.35,0.35,0.35
1757,0.941,1.064,1.244,1.413,1.582,1.648,1.653
1758,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1759,0.996,1.06,1.171,1.26,1.349,1.355,1.311
1760,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1761,0.1,0.1,0.217,0.303,0.4,0.506,0.591
1764,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2004,0.35,0.35,0.35,0.35,0.35,0.7,0.745
2005,0.776,0.858,0.982,1.104,1.233,1.298,1.315
2006,0.35,0.742,0.834,0.918,1.006,1.043,1.041
2115,0.632,0.673,0.743,0.8,0.857,0.451,0.832
2495,0.35,0.35,0.35,0.35,0.801,0.878,0.89
2515,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2520,0.35,0,0,0,0.71,0.748,0.758
3020,0.47,0.47,0.47,0.47,0.47,0.47,0.47
3022,0.47,0.47,0.47,0.47,0.47,0.47,0.47
3023,0.48,0.48,0.48,0.48,0.48,0.48,0.48
3024,0.3,0.3,0.3,0.3,0.3,0.3,0.3
3027,0.54,0.54,0.54,0.54,0.54,0.54,0.54
3172,0.45,0.45,0.45,0.45,0.45,0.45,0.45
3173,0.24,0.24,0.24,0.24,0.24,0.24,0
3190,0.2,0,0,0,0,0,0
3208,0.3,0.3,0.3,0.3,0.3,0.3,0.3
3253,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4010,0.23,0,0,0,0,0,0
4031,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4063,0.23,0.23,0.23,0,0,0,0
4082,0.23,0.23,0.23,0,0,0,0
4083,0.23,0.23,0.23,0,0,0,0
4089,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4092,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4098,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4106,0.23,0.23,0.23,0,0,0,0
4107,0.35,0.35,0.35,0.35,0.35,0.35,0.35
4108,0.35,0.35,0.35,0.35,0.35,0.35,0.35
4109,0.23,0,0,0,0,0,0
4122,0.25,0.25,0.25,0.25,0.25,0.25,0
4128,0.68,0.48,0.48,0.25,0.25,0.25,0
4134,0.2,0,0,0,0,0,0
4135,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4136,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4142,0.53,0.53,0.53,0.3,0.3,0.3,0.3
4143,0.51,0.3,0.3,0.3,0.3,0.3,0.3
4144,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4148,0.22,0.22,0.22,0,0,0,0
4150,0.25,0.25,0.25,0.25,0.25,0.25,0
4160,0.53,0.53,0.53,0.3,0.3,0.3,0.3
4161,1.09,0.69,0.69,0.23,0.23,0.23,0.23
4163,0.53,0.53,0.53,0.3,0.3,0.3,0.3
4168,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4173,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4174,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4175,0.83,0.83,0.83,0.6,0.6,0.6,0.6
4179,0.23,0.23,0.23,0,0,0,0
4184,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4185,0.55,0.55,0.55,0.55,0.55,0.55,0.3
4186,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4187,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4188,0.98,0.78,0.78,0.78,0.78,0.78,0.3
4189,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4190,0.53,0.3,0.3,0.3,0.3,0.3,0.3
4193,0.7,0.7,0.7,0.7,0.7,0.7,0.7
4200,0.85,0.85,0.85,0.85,0.85,0.85,0.85
4201,1.2,1.2,1.2,1.2,1.2,1.2,1.2
4202,1.22,1.22,1.22,0.3,0.3,0.3,0.3
4203,0.46,0,0,0,0,0,0
4209,0.43,0.23,0.23,0,0,0,0
4216,0.23,0.23,0.23,0,0,0,0
4217,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4218,0.23,0.23,0.23,0,0,0,0
4219,0.5,0.5,0.5,0.5,0.5,0.5,0
4220,0.46,0.46,0.46,0,0,0,0
4231,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4232,0.83,0.83,0.83,0.83,0.6,0.6,0.6
4233,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4234,0.45,0.45,0.45,0.45,0.45,0.45,0.45
4235,0.53,0.53,0.53,0.53,0.53,0.53,0.3
4236,1.66,1.66,1.66,1.66,1.2,1.2,1.2
4237,0.23,0.23,0.23,0,0,0,0
4250,0.98,0.98,0.98,0.75,0.75,0.75,0.75
4251,1.75,1.75,1.75,1.52,0.83,0.83,0.83
4252,1.13,1.13,1.13,0.9,0.9,0.9,0.9
4270,0.23,0.23,0.23,0,0,0,0
4271,0.76,0.76,0.76,0.53,0.3,0.3,0.3
4272,0.23,0.23,0.23,0,0,0,0
4273,1.06,1.06,1.06,0.83,0.6,0.6,0.6
4274,1.66,1.66,1.66,1.43,1.2,1.2,1.2
4275,0.45,0.45,0.45,0.45,0.45,0.45,0.45
4281,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4290,0.46,0.46,0.46,0,0,0,0
4291,0.76,0.76,0.76,0.3,0.3,0.3,0.3
4292,0.23,0.23,0.23,0,0,0,0
4295,1.52,1.52,1.52,1.06,1.06,1.06,0.6
4296,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4297,0.46,0.46,0.46,0.23,0,0,0
4303,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4309,0.33,0.33,0.33,0.33,0.33,0.33,0.33
4310,0.54,0.54,0.54,0.3,0.3,0.3,0.3
4313,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4316,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4317,0.69,0.69,0.69,0.69,0,0,0
4318,0.89,0.69,0.69,0.46,0.23,0.23,0.23
4333,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4335,0.23,0.23,0.23,0,0,0,0
4336,0.23,0.23,0.23,0,0,0,0
4337,0.23,0.23,0.23,0,0,0,0
4339,0.53,0.53,0.53,0.3,0.3,0.3,0.3
4340,1.21,1.21,1.21,0.75,0.75,0.75,0.75
4341,0.9,0.9,0.9,0.9,0.9,0.9,0.9
4348,0.23,0.23,0.23,0,0,0,0
4356,1.09,1.09,1.09,1.09,1.09,1.09,1.09
4357,0.23,0.23,0.23,0,0,0,0
4359,0.23,0.23,0.23,0,0,0,0
4362,1,1,1,1,0.77,0.77,0.77
4363,1.29,1.29,1.29,0.83,0.83,0.83,0.83
4364,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4377,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4378,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4379,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4383,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4384,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4385,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4401,0.23,0.23,0.23,0.23,0.23,0.23,0
4402,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4404,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4405,0.23,0.23,0.23,0,0,0,0
4407,0.23,0.23,0.23,0.23,0.23,0.23,0
4408,0.76,0.76,0.76,0.3,0.3,0.3,0.3
4409,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4427,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4430,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4444,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4449,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4450,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4451,0.76,0.76,0.76,0.3,0.3,0.3,0.3
4466,0.23,0.23,0.23,0,0,0,0
4473,0.53,0.53,0.53,0.3,0.3,0.3,0.3
4475,0.53,0.53,0.53,0.3,0.3,0.3,0.3
4489,0.23,0.23,0.23,0,0,0,0
4492,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4493,0.23,0.23,0.23,0,0,0,0
4495,0.23,0.23,0.23,0.23,0,0,0
4496,0.23,0.23,0.23,0,0,0,0
4497,0.23,0.23,0.23,0,0,0,0
4507,0.23,0.23,0.23,0.23,0,0,0
4508,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4509,0.45,0.45,0.45,0.45,0.45,0.45,0.45
4511,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4512,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4513,0.53,0.53,0.53,0.53,0.53,0.53,0.3
4532,0.45,0.25,0.25,0.25,0.25,0.25,0.25
4533,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4535,0.2,0,0,0,0,0,0
4551,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4554,0.23,0.23,0.23,0,0,0,0
4555,0.5,0.5,0.5,0.5,0.5,0.5,0.5
4572,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4578,0.21,0,0,0,0,0,0
4584,0.23,0.23,0.23,0,0,0,0
4587,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4588,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4591,0.23,0.23,0.23,0,0,0,0
4596,0.2,0,0,0,0,0,0
4597,0.2,0,0,0,0,0,0
4598,0.55,0.35,0.35,0.35,0.35,0.35,0.35
4602,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4603,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4606,0.23,0.23,0.23,0,0,0,0
4613,0.2,0,0,0,0,0,0
4614,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4630,0.3,0.3,0.3,0.3,0.3,0.3,0.3
