"GRID_ID","2020","2025","2030","2035","2040","2045","2050"
1669,0.6,0.6,0.6,0.6,0.6,0.6,0.6
1670,0,0,0,0,0,0,0
1671,0,0,0,0,0,0,0
1672,0,0,0,0,0,0,0
1673,0,0,0,0,0,0,0
1674,0,0,0,0,0,0,0
1675,0,0,0,0,0,0,0
1676,0,0,0,0,0,0,0
1677,0,0,0,0,0,0,0
1678,0,0,0,0,0,0,0
1679,0.704,0.764,0.83,0.949,1.042,1.232,1.429
1680,0,0,0,0,0,0,0
1681,0.995,1.035,1.074,1.157,1.192,1.294,1.368
1682,0,0,0,0,0,0,0
1683,1.045,1.101,1.161,1.276,1.344,1.506,1.649
1684,0,0,0,0,0,0,0
1685,0,0,0,0,0,0,0
1686,0.23,0.23,0.23,0.23,0.23,0.23,0.23
1687,0,0,0,0,0,0,0
1688,0,0,0,0,0,0,0
1689,0,0,0,0,0,0,0
1690,0,0,0,0,0,0,0
1691,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1692,0.6,0.6,0.6,0.6,0.6,0.6,0.6
1693,0,0,0,0,0,0,0
1694,0,0,0,0,0,0,0
1695,0.6,0.6,0.6,1.845,1.94,1.414,1.544
1696,0,0,0,0,0,0,0
1697,0,0,0,0,0,0,0
1698,0,0,0,0,0,0,0
1699,0,0,0,0,0,0,0
1700,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1701,0,0,0,0,0,0,0
1702,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1703,0.764,0.829,0.901,1.03,1.13,1.337,1.551
1704,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1705,0,0,0,0,0,0,0
1706,0.992,1.06,1.133,1.274,1.375,1.594,1.812
1707,0.77,0.796,0.82,0.876,0.894,0.958,0.997
1708,0,0,0,0,0,0,0
1709,0.959,1.009,1.051,1.133,1.181,0.931,1.044
1710,1.389,1.459,1.533,1.671,1.762,1.963,2.153
1711,0,0,0,0,0,0,0
1712,0,0,0,0,0,0,0
1713,1.185,1.276,1.374,1.551,1.681,1.961,2.244
1714,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,0
1716,0,0,0,0,0,0,0
1717,0.46,0.46,0.46,0.46,0.46,0.46,0.46
1718,0,0,0,0,0,0,0
1719,0,0,0,0,0,0,0
1720,0,0,0,0,0,0,0
1721,0,0,0,0,0,0,0
1722,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1723,0,0,0,0,0,0,0
1724,0,0,0,0,0,0,0
1725,0,0,1.34,1.487,1.582,1.805,2.018
1726,0.924,1.004,1.09,1.247,1.365,1.566,1.76
1727,0,0,0,0,0,0,0
1728,0,0,0,0,0,0,0
1729,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1730,0.23,0.23,0.23,0.23,0.23,0.23,0.23
1731,0,0,0,0,0,0,0
1732,0.35,0.35,0.35,0.35,0.35,0,0
1733,0.71,0.743,0.777,0.836,0.86,0.947,1.017
1734,0.46,0.46,0.46,0.46,0.46,0.46,1.625
1735,0,0,0,0,0,0,0
1736,0,0,0,0,0,0,0
1737,0,0,0,0,0,0,0
1738,0,0,0,0,0,0,0
1739,1.158,1.245,1.339,1.502,1.617,1.865,2.11
1740,0.35,0.35,0.35,0.7,0.769,0.909,1.054
1741,0,0,0,0,0,0,0
1742,0,0,0,0,0,0,0
1743,1.784,1.844,1.887,1.977,2.035,2.175,2.309
1744,0.23,0.23,0.23,0.23,0.23,0.23,0.23
1745,1.211,1.296,1.388,1.554,1.683,1.948,2.223
1746,0,0,0,0,0,0,0
1747,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0
1749,0,0,0,0,0,0,0
1750,0,0,0,0,0,0,0
1751,0,0,0,0,0,0,0
1752,1.176,1.247,1.324,1.461,1.562,1.774,1.989
1753,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1754,0,0,0,0,0,0,0
1755,0.65,0.65,0.65,1.029,1.1,1.246,1.397
1756,0.58,0.58,0.58,0.58,0.58,0.58,0.58
1757,0.934,1.014,1.101,1.258,1.361,1.575,1.786
1758,0.3,0.3,0.3,0.3,0.3,0.3,0.3
1759,0.996,1.081,1.175,1.343,1.474,1.743,2.022
1760,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1761,0.1,0.1,0.1,0.1,0,0,0
1762,0,0,0,0,0,0,0
1763,0,0,0,0,0,0,0
1764,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2000,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0
2002,0,0,0,0,0,0,0
2003,0,0,0,0,0,0,0
2004,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2005,0.776,0.843,0.916,1.036,1.124,1.302,1.479
2006,0.35,0.744,0.807,0.92,1.006,0.806,0.935
2007,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0
2024,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0
2026,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0
2029,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0
2032,0,0,0,0,0,0,0
2033,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0
2035,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0
2037,0,0,0,0,0,0,0
2038,0,0,0,0,0,0,0
2039,0,0,0,0,0,0,0
2040,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0
2045,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0
2047,0,0,0,0,0,0,0
2048,0,0,0,0,0,0,0
2049,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0
2051,0,0,0,0,0,0,0
2052,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0
2056,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0
2058,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0
2061,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0
2063,0,0,0,0,0,0,0
2064,0,0,0,0,0,0,0
2065,0,0,0,0,0,0,0
2066,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0
2071,0,0,0,0,0,0,0
2072,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,0
2102,0,0,0,0,0,0,0
2103,0,0,0,0,0,0,0
2104,0,0,0,0,0,0,0
2105,0,0,0,0,0,0,0
2106,0,0,0,0,0,0,0
2107,0,0,0,0,0,0,0
2108,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,0
2110,0,0,0,0,0,0,0
2111,0,0,0,0,0,0,0
2112,0,0,0,0,0,0,0
2113,0,0,0,0,0,0,0
2114,0,0,0,0,0,0,0
2115,0.96,1.043,1.133,1.295,1.421,1.681,1.947
2116,0,0,0,0,0,0,0
2117,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0
2119,0,0,0,0,0,0,0
2120,0,0,0,0,0,0,0
2121,0,0,0,0,0,0,0
2122,0,0,0,0,0,0,0
2123,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0
2125,0,0,0,0,0,0,0
2126,0,0,0,0,0,0,0
2127,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0
2129,0,0,0,0,0,0,0
2130,0,0,0,0,0,0,0
2131,0,0,0,0,0,0,0
2132,0,0,0,0,0,0,0
2133,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0
2135,0,0,0,0,0,0,0
2136,0,0,0,0,0,0,0
2137,0,0,0,0,0,0,0
2138,0,0,0,0,0,0,0
2139,0,0,0,0,0,0,0
2140,0,0,0,0,0,0,0
2141,0,0,0,0,0,0,0
2142,0,0,0,0,0,0,0
2143,0,0,0,0,0,0,0
2144,0,0,0,0,0,0,0
2145,0,0,0,0,0,0,0
2146,0,0,0,0,0,0,0
2147,0,0,0,0,0,0,0
2148,0,0,0,0,0,0,0
2149,0,0,0,0,0,0,0
2150,0,0,0,0,0,0,0
2151,0,0,0,0,0,0,0
2152,0,0,0,0,0,0,0
2153,0,0,0,0,0,0,0
2154,0,0,0,0,0,0,0
2155,0,0,0,0,0,0,0
2156,0,0,0,0,0,0,0
2157,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0
2159,0,0,0,0,0,0,0
2160,0,0,0,0,0,0,0
2161,0,0,0,0,0,0,0
2162,0,0,0,0,0,0,0
2163,0,0,0,0,0,0,0
2164,0,0,0,0,0,0,0
2165,0,0,0,0,0,0,0
2166,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0
2169,0,0,0,0,0,0,0
2170,0,0,0,0,0,0,0
2171,0,0,0,0,0,0,0
2172,0,0,0,0,0,0,0
2173,0,0,0,0,0,0,0
2174,0,0,0,0,0,0,0
2175,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0
2178,0,0,0,0,0,0,0
2179,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0
2181,0,0,0,0,0,0,0
2182,0,0,0,0,0,0,0
2183,0,0,0,0,0,0,0
2184,0,0,0,0,0,0,0
2185,0,0,0,0,0,0,0
2186,0,0,0,0,0,0,0
2187,0,0,0,0,0,0,0
2188,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0
2190,0,0,0,0,0,0,0
2191,0,0,0,0,0,0,0
2192,0,0,0,0,0,0,0
2193,0,0,0,0,0,0,0
2194,0,0,0,0,0,0,0
2195,0,0,0,0,0,0,0
2196,0,0,0,0,0,0,0
2197,0,0,0,0,0,0,0
2198,0,0,0,0,0,0,0
2199,0,0,0,0,0,0,0
2200,0,0,0,0,0,0,0
2201,0,0,0,0,0,0,0
2202,0,0,0,0,0,0,0
2203,0,0,0,0,0,0,0
2204,0,0,0,0,0,0,0
2205,0,0,0,0,0,0,0
2206,0,0,0,0,0,0,0
2207,0,0,0,0,0,0,0
2208,0,0,0,0,0,0,0
2209,0,0,0,0,0,0,0
2210,0,0,0,0,0,0,0
2211,0,0,0,0,0,0,0
2212,0,0,0,0,0,0,0
2213,0,0,0,0,0,0,0
2214,0,0,0,0,0,0,0
2215,0,0,0,0,0,0,0
2216,0,0,0,0,0,0,0
2217,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0
2219,0,0,0,0,0,0,0
2220,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0
2223,0,0,0,0,0,0,0
2224,0,0,0,0,0,0,0
2225,0,0,0,0,0,0,0
2226,0,0,0,0,0,0,0
2227,0,0,0,0,0,0,0
2228,0,0,0,0,0,0,0
2229,0,0,0,0,0,0,0
2230,0,0,0,0,0,0,0
2231,0,0,0,0,0,0,0
2232,0,0,0,0,0,0,0
2233,0,0,0,0,0,0,0
2234,0,0,0,0,0,0,0
2235,0,0,0,0,0,0,0
2236,0,0,0,0,0,0,0
2237,0,0,0,0,0,0,0
2238,0,0,0,0,0,0,0
2239,0,0,0,0,0,0,0
2240,0,0,0,0,0,0,0
2241,0,0,0,0,0,0,0
2242,0,0,0,0,0,0,0
2243,0,0,0,0,0,0,0
2244,0,0,0,0,0,0,0
2245,0,0,0,0,0,0,0
2246,0,0,0,0,0,0,0
2247,0,0,0,0,0,0,0
2248,0,0,0,0,0,0,0
2249,0,0,0,0,0,0,0
2250,0,0,0,0,0,0,0
2251,0,0,0,0,0,0,0
2252,0,0,0,0,0,0,0
2253,0,0,0,0,0,0,0
2254,0,0,0,0,0,0,0
2255,0,0,0,0,0,0,0
2256,0,0,0,0,0,0,0
2257,0,0,0,0,0,0,0
2258,0,0,0,0,0,0,0
2259,0,0,0,0,0,0,0
2260,0,0,0,0,0,0,0
2261,0,0,0,0,0,0,0
2262,0,0,0,0,0,0,0
2263,0,0,0,0,0,0,0
2264,0,0,0,0,0,0,0
2265,0,0,0,0,0,0,0
2266,0,0,0,0,0,0,0
2267,0,0,0,0,0,0,0
2268,0,0,0,0,0,0,0
2269,0,0,0,0,0,0,0
2270,0,0,0,0,0,0,0
2271,0,0,0,0,0,0,0
2272,0,0,0,0,0,0,0
2273,0,0,0,0,0,0,0
2274,0,0,0,0,0,0,0
2275,0,0,0,0,0,0,0
2276,0,0,0,0,0,0,0
2277,0,0,0,0,0,0,0
2278,0,0,0,0,0,0,0
2279,0,0,0,0,0,0,0
2280,0,0,0,0,0,0,0
2281,0,0,0,0,0,0,0
2282,0,0,0,0,0,0,0
2283,0,0,0,0,0,0,0
2284,0,0,0,0,0,0,0
2285,0,0,0,0,0,0,0
2286,0,0,0,0,0,0,0
2287,0,0,0,0,0,0,0
2288,0,0,0,0,0,0,0
2289,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,0
2292,0,0,0,0,0,0,0
2293,0,0,0,0,0,0,0
2294,0,0,0,0,0,0,0
2295,0,0,0,0,0,0,0
2296,0,0,0,0,0,0,0
2297,0,0,0,0,0,0,0
2298,0,0,0,0,0,0,0
2299,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0
2301,0,0,0,0,0,0,0
2302,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0
2306,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0
2308,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0
2311,0,0,0,0,0,0,0
2312,0,0,0,0,0,0,0
2313,0,0,0,0,0,0,0
2314,0,0,0,0,0,0,0
2315,0,0,0,0,0,0,0
2316,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,0
2318,0,0,0,0,0,0,0
2319,0,0,0,0,0,0,0
2320,0,0,0,0,0,0,0
2321,0,0,0,0,0,0,0
2322,0,0,0,0,0,0,0
2323,0,0,0,0,0,0,0
2324,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,0
2326,0,0,0,0,0,0,0
2327,0,0,0,0,0,0,0
2328,0,0,0,0,0,0,0
2329,0,0,0,0,0,0,0
2330,0,0,0,0,0,0,0
2331,0,0,0,0,0,0,0
2332,0,0,0,0,0,0,0
2333,0,0,0,0,0,0,0
2334,0,0,0,0,0,0,0
2335,0,0,0,0,0,0,0
2336,0,0,0,0,0,0,0
2337,0,0,0,0,0,0,0
2338,0,0,0,0,0,0,0
2339,0,0,0,0,0,0,0
2340,0,0,0,0,0,0,0
2341,0,0,0,0,0,0,0
2342,0,0,0,0,0,0,0
2343,0,0,0,0,0,0,0
2344,0,0,0,0,0,0,0
2345,0,0,0,0,0,0,0
2346,0,0,0,0,0,0,0
2347,0,0,0,0,0,0,0
2348,0,0,0,0,0,0,0
2349,0,0,0,0,0,0,0
2350,0,0,0,0,0,0,0
2351,0,0,0,0,0,0,0
2352,0,0,0,0,0,0,0
2353,0,0,0,0,0,0,0
2354,0,0,0,0,0,0,0
2355,0,0,0,0,0,0,0
2356,0,0,0,0,0,0,0
2357,0,0,0,0,0,0,0
2358,0,0,0,0,0,0,0
2359,0,0,0,0,0,0,0
2360,0,0,0,0,0,0,0
2361,0,0,0,0,0,0,0
2362,0,0,0,0,0,0,0
2363,0,0,0,0,0,0,0
2364,0,0,0,0,0,0,0
2365,0,0,0,0,0,0,0
2366,0,0,0,0,0,0,0
2367,0,0,0,0,0,0,0
2368,0,0,0,0,0,0,0
2369,0,0,0,0,0,0,0
2370,0,0,0,0,0,0,0
2371,0,0,0,0,0,0,0
2372,0,0,0,0,0,0,0
2373,0,0,0,0,0,0,0
2374,0,0,0,0,0,0,0
2375,0,0,0,0,0,0,0
2376,0,0,0,0,0,0,0
2377,0,0,0,0,0,0,0
2378,0,0,0,0,0,0,0
2379,0,0,0,0,0,0,0
2380,0,0,0,0,0,0,0
2381,0,0,0,0,0,0,0
2382,0,0,0,0,0,0,0
2383,0,0,0,0,0,0,0
2384,0,0,0,0,0,0,0
2385,0,0,0,0,0,0,0
2386,0,0,0,0,0,0,0
2387,0,0,0,0,0,0,0
2388,0,0,0,0,0,0,0
2389,0,0,0,0,0,0,0
2390,0,0,0,0,0,0,0
2391,0,0,0,0,0,0,0
2392,0,0,0,0,0,0,0
2393,0,0,0,0,0,0,0
2394,0,0,0,0,0,0,0
2395,0,0,0,0,0,0,0
2396,0,0,0,0,0,0,0
2397,0,0,0,0,0,0,0
2398,0,0,0,0,0,0,0
2399,0,0,0,0,0,0,0
2400,0,0,0,0,0,0,0
2401,0,0,0,0,0,0,0
2402,0,0,0,0,0,0,0
2403,0,0,0,0,0,0,0
2404,0,0,0,0,0,0,0
2405,0,0,0,0,0,0,0
2406,0,0,0,0,0,0,0
2407,0,0,0,0,0,0,0
2408,0,0,0,0,0,0,0
2409,0,0,0,0,0,0,0
2410,0,0,0,0,0,0,0
2411,0,0,0,0,0,0,0
2412,0,0,0,0,0,0,0
2413,0,0,0,0,0,0,0
2414,0,0,0,0,0,0,0
2415,0,0,0,0,0,0,0
2416,0,0,0,0,0,0,0
2417,0,0,0,0,0,0,0
2418,0,0,0,0,0,0,0
2419,0,0,0,0,0,0,0
2420,0,0,0,0,0,0,0
2421,0,0,0,0,0,0,0
2422,0,0,0,0,0,0,0
2423,0,0,0,0,0,0,0
2424,0,0,0,0,0,0,0
2425,0,0,0,0,0,0,0
2426,0,0,0,0,0,0,0
2427,0,0,0,0,0,0,0
2428,0,0,0,0,0,0,0
2429,0,0,0,0,0,0,0
2430,0,0,0,0,0,0,0
2431,0,0,0,0,0,0,0
2432,0,0,0,0,0,0,0
2433,0,0,0,0,0,0,0
2434,0,0,0,0,0,0,0
2435,0,0,0,0,0,0,0
2436,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0
2438,0,0,0,0,0,0,0
2439,0,0,0,0,0,0,0
2440,0,0,0,0,0,0,0
2441,0,0,0,0,0,0,0
2442,0,0,0,0,0,0,0
2443,0,0,0,0,0,0,0
2444,0,0,0,0,0,0,0
2445,0,0,0,0,0,0,0
2446,0,0,0,0,0,0,0
2447,0,0,0,0,0,0,0
2448,0,0,0,0,0,0,0
2449,0,0,0,0,0,0,0
2450,0,0,0,0,0,0,0
2451,0,0,0,0,0,0,0
2452,0,0,0,0,0,0,0
2453,0,0,0,0,0,0,0
2454,0,0,0,0,0,0,0
2455,0,0,0,0,0,0,0
2456,0,0,0,0,0,0,0
2457,0,0,0,0,0,0,0
2458,0,0,0,0,0,0,0
2459,0,0,0,0,0,0,0
2460,0,0,0,0,0,0,0
2461,0,0,0,0,0,0,0
2462,0,0,0,0,0,0,0
2463,0,0,0,0,0,0,0
2464,0,0,0,0,0,0,0
2465,0,0,0,0,0,0,0
2466,0,0,0,0,0,0,0
2467,0,0,0,0,0,0,0
2468,0,0,0,0,0,0,0
2469,0,0,0,0,0,0,0
2470,0,0,0,0,0,0,0
2471,0,0,0,0,0,0,0
2472,0,0,0,0,0,0,0
2473,0,0,0,0,0,0,0
2474,0,0,0,0,0,0,0
2475,0,0,0,0,0,0,0
2476,0,0,0,0,0,0,0
2477,0,0,0,0,0,0,0
2478,0,0,0,0,0,0,0
2479,0,0,0,0,0,0,0
2480,0,0,0,0,0,0,0
2481,0,0,0,0,0,0,0
2482,0,0,0,0,0,0,0
2483,0,0,0,0,0,0,0
2484,0,0,0,0,0,0,0
2485,0,0,0,0,0,0,0
2486,0,0,0,0,0,0,0
2487,0,0,0,0,0,0,0
2488,0,0,0,0,0,0,0
2489,0,0,0,0,0,0,0
2490,0,0,0,0,0,0,0
2491,0,0,0,0,0,0,0
2492,0,0,0,0,0,0,0
2493,0,0,0,0,0,0,0
2494,0,0,0,0,0,0,0
2495,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2496,0,0,0,0,0,0,0
2497,0,0,0,0,0,0,0
2498,0,0,0,0,0,0,0
2499,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0
2501,0,0,0,0,0,0,0
2502,0,0,0,0,0,0,0
2503,0,0,0,0,0,0,0
2504,0,0,0,0,0,0,0
2505,0,0,0,0,0,0,0
2506,0,0,0,0,0,0,0
2507,0,0,0,0,0,0,0
2508,0,0,0,0,0,0,0
2509,0,0,0,0,0,0,0
2510,0,0,0,0,0,0,0
2511,0,0,0,0,0,0,0
2512,0,0,0,0,0,0,0
2513,0,0,0,0,0,0,0
2514,0,0,0,0,0,0,0
2515,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2516,0,0,0,0,0,0,0
2517,0,0,0,0,0,0,0
2518,0,0,0,0,0,0,0
2519,0,0,0,0,0,0,0
2520,0.35,0.35,0,0,0,0,0
2521,0,0,0,0,0,0,0
2522,0,0,0,0,0,0,0
2523,0,0,0,0,0,0,0
2524,0,0,0,0,0,0,0
2525,0,0,0,0,0,0,0
2526,0,0,0,0,0,0,0
2527,0,0,0,0,0,0,0
2528,0,0,0,0,0,0,0
2529,0,0,0,0,0,0,0
2530,0,0,0,0,0,0,0
2531,0,0,0,0,0,0,0
2532,0,0,0,0,0,0,0
2533,0,0,0,0,0,0,0
2534,0,0,0,0,0,0,0
2535,0,0,0,0,0,0,0
2536,0,0,0,0,0,0,0
2537,0,0,0,0,0,0,0
2538,0,0,0,0,0,0,0
2539,0,0,0,0,0,0,0
3020,0.47,0.47,0.47,0.47,0.47,0.47,0.47
3022,0.47,0.47,0.47,0.47,0.47,0.47,0.47
3023,0.48,0.48,0.48,0.48,0.48,0.48,0.48
3024,0.3,0.3,0.3,0.3,0.3,0.3,0.3
3027,0.54,0.54,0.54,0.54,0.54,0.54,0.54
3134,0,0,0,0,0,0,0
3172,0.45,0.45,0.45,0.45,0.45,0.45,0.45
3173,0.24,0.24,0.24,0.24,0.24,0.24,0.24
3190,0.2,0.2,0,0,0,0,0
3208,0.3,0.3,0.3,0.3,0.3,0.3,0.3
3253,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4010,0.23,0.23,0,0,0,0,0
4020,0,0,0,0,0,0,0
4030,0,0,0,0,0,0,0
4031,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4033,0,0,0,0,0,0,0
4037,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0
4063,0.23,0.23,0.23,0.23,0.23,0.23,0.23
4080,0,0,0,0,0,0,0
4082,0.23,0.23,0.23,0.23,0.23,0.23,0.23
4083,0.23,0.23,0.23,0.23,0.23,0.23,0.23
4084,0,0,0,0,0,0,0
4085,0,0,0,0,0,0,0
4086,0,0,0,0,0,0,0
4089,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4091,0,0,0,0,0,0,0
4092,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4093,0,0,0,0,0,0,0
4094,0,0,0,0,0,0,0
4097,0,0,0,0,0,0,0
4098,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4099,0,0,0,0,0,0,0
4100,0,0,0,0,0,0,0
4101,0,0,0,0,0,0,0
4106,0.23,0.23,0.23,0.23,0.23,0.23,0.23
4107,0.35,0.35,0.35,0.35,0.35,0.35,0.35
4108,0.35,0.35,0.35,0.35,0.35,0.35,0.35
4109,0.23,0.23,0.23,0.23,0.23,0.23,0.23
4112,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0
4119,0,0,0,0,0,0,0
4122,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4127,0,0,0,0,0,0,0
4128,0.68,0.68,0.48,0.48,0.48,0.48,0.48
4130,0,0,0,0,0,0,0
4131,0,0,0,0,0,0,0
4134,0.2,0.2,0,0,0,0,0
4135,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4136,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4142,0.53,0.53,0.53,0.53,0.53,0.53,0.53
4143,0.51,0.51,0.3,0.3,0.3,0.3,0.3
4144,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4146,0,0,0,0,0,0,0
4147,0,0,0,0,0,0,0
4148,0.22,0.22,0.22,0.22,0.22,0.22,0.22
4150,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4151,0,0,0,0,0,0,0
4159,0,0,0,0,0,0,0
4160,0.53,0.53,0.53,0.53,0.53,0.53,0.53
4161,1.09,1.09,0.69,0.69,0.69,0.69,0.69
4163,0.53,0.53,0.53,0.53,0.53,0.53,0.53
4164,0,0,0,0,0,0,0
4168,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4172,0,0,0,0,0,0,0
4173,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4174,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4175,0.83,0.83,0.83,0.83,0.83,0.83,0.83
4178,0,0,0,0,0,0,0
4179,0.23,0.23,0.23,0.23,0.23,0.23,0.23
4180,0,0,0,0,0,0,0
4184,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4185,0.55,0.55,0.55,0.55,0.55,0.55,0.55
4186,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4187,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4188,0.98,0.78,0.78,0.78,0.78,0.78,0.78
4189,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4190,0.53,0.53,0.53,0.53,0.53,0.53,0.53
4191,0,0,0,0,0,0,0
4193,0.7,0.7,0.7,0.7,0.7,0.7,0.7
4198,0,0,0,0,0,0,0
4199,0,0,0,0,0,0,0
4200,0.85,0.85,0.85,0.85,0.85,0.85,0.85
4201,1.2,1.2,1.2,1.2,1.2,1.2,1.2
4202,1.22,1.22,1.22,1.22,1.22,1.22,1.22
4203,0.46,0.46,0,0,0,0,0
4209,0.43,0.23,0.23,0.23,0.23,0.23,0.23
4216,0.23,0.23,0.23,0.23,0.23,0.23,0.23
4217,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4218,0.23,0.23,0.23,0.23,0.23,0.23,0.23
4219,0.5,0.5,0.5,0.5,0.5,0.5,0.5
4220,0.46,0.46,0.46,0.46,0.46,0.46,0.46
4221,0,0,0,0,0,0,0
4231,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4232,0.83,0.83,0.83,0.83,0.83,0.83,0.83
4233,0.6,0.6,0.6,0.6,0.6,0.6,0.6
4234,0.45,0.45,0.45,0.45,0.45,0.45,0.45
4235,0.53,0.53,0.53,0.53,0.53,0.53,0.53
